n:95 mse_avg:91.46 mse_y:107.80 mse_u:65.86 mse_v:51.68 psnr_avg:28.52 psnr_y:27.80 psnr_u:29.94 psnr_v:31.00 
n:96 mse_avg:93.06 mse_y:109.87 mse_u:65.88 mse_v:53.00 psnr_avg:28.44 psnr_y:27.72 psnr_u:29.94 psnr_v:30.89 
n:97 mse_avg:95.27 mse_y:112.34 mse_u:66.39 mse_v:55.88 psnr_avg:28.34 psnr_y:27.63 psnr_u:29.91 psnr_v:30.66 
n:98 mse_avg:96.64 mse_y:114.26 mse_u:66.18 mse_v:56.61 psnr_avg:28.28 psnr_y:27.55 psnr_u:29.92 psnr_v:30.60 
n:99 mse_avg:98.12 mse_y:115.94 mse_u:66.50 mse_v:58.45 psnr_avg:28.21 psnr_y:27.49 psnr_u:29.90 psnr_v:30.46 
n:100 mse_avg:99.23 mse_y:117.11 mse_u:66.59 mse_v:60.37 psnr_avg:28.16 psnr_y:27.45 psnr_u:29.90 psnr_v:30.32 
n:101 mse_avg:100.39 mse_y:118.79 mse_u:66.55 mse_v:60.64 psnr_avg:28.11 psnr_y:27.38 psnr_u:29.90 psnr_v:30.30 
n:102 mse_avg:100.55 mse_y:119.13 mse_u:66.46 mse_v:60.29 psnr_avg:28.11 psnr_y:27.37 psnr_u:29.90 psnr_v:30.33 
n:103 mse_avg:100.25 mse_y:118.52 mse_u:66.76 mse_v:60.63 psnr_avg:28.12 psnr_y:27.39 psnr_u:29.89 psnr_v:30.30 
n:104 mse_avg:99.92 mse_y:118.23 mse_u:66.69 mse_v:59.90 psnr_avg:28.13 psnr_y:27.40 psnr_u:29.89 psnr_v:30.36 
n:105 mse_avg:100.05 mse_y:118.38 mse_u:66.67 mse_v:60.14 psnr_avg:28.13 psnr_y:27.40 psnr_u:29.89 psnr_v:30.34 
n:106 mse_avg:100.21 mse_y:118.84 mse_u:66.68 mse_v:59.26 psnr_avg:28.12 psnr_y:27.38 psnr_u:29.89 psnr_v:30.40 
n:107 mse_avg:100.77 mse_y:120.02 mse_u:66.17 mse_v:58.39 psnr_avg:28.10 psnr_y:27.34 psnr_u:29.92 psnr_v:30.47 
n:108 mse_avg:101.20 mse_y:120.55 mse_u:66.32 mse_v:58.69 psnr_avg:28.08 psnr_y:27.32 psnr_u:29.91 psnr_v:30.45 
n:109 mse_avg:102.88 mse_y:122.36 mse_u:66.61 mse_v:61.24 psnr_avg:28.01 psnr_y:27.25 psnr_u:29.90 psnr_v:30.26 
n:110 mse_avg:104.09 mse_y:124.06 mse_u:66.11 mse_v:62.21 psnr_avg:27.96 psnr_y:27.19 psnr_u:29.93 psnr_v:30.19 
